topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T12267,Diet and metabolism studies,2737,Physiology,27,Medicine,4,Health Sciences,219028,2708808,29,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12119,Linguistics and Discourse Analysis,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,218503,400328,48,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T10885,Gene expression and cancer classification,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,218488,1769265,134,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12624,Maritime and Coastal Archaeology,1204,Archeology,12,Arts and Humanities,2,Social Sciences,217344,392708,19,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11546,Plant Physiology and Cultivation Studies,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,216803,1112653,89,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11757,Seismic Waves and Analysis,1908,Geophysics,19,Earth and Planetary Sciences,3,Physical Sciences,216292,713683,9,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12266,Byzantine Studies and History,1205,Classics,12,Arts and Humanities,2,Social Sciences,215592,430561,4,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12752,Global Peace and Security Dynamics,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,215469,1033419,117,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T10159,Ionosphere and magnetosphere dynamics,3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,215219,2583511,20,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13022,Health and Medical Studies,3600,General Health Professions,36,Health Professions,4,Health Sciences,214974,283608,49,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12039,Electron and X-Ray Spectroscopy Techniques,2508,"Surfaces, Coatings and Films",25,Materials Science,3,Physical Sciences,214828,1805714,3,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11468,Genetic Mapping and Diversity in Plants and Animals,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,213302,1660185,39,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11494,Coleoptera Taxonomy and Distribution,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,212750,225564,32,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11949,Nuclear Physics and Applications,3108,Radiation,31,Physics and Astronomy,3,Physical Sciences,212209,1314782,5,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12510,Magneto-Optical Properties and Applications,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,211937,284062,116,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10299,Photonic and Optical Devices,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,211420,2207211,116,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T13003,Regional Development and Environment,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,210094,46994,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11421,Labor Movements and Unions,3321,Public Administration,33,Social Sciences,2,Social Sciences,209408,1302124,2,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10026,"Galaxies: Formation, Evolution, Phenomena",3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,208855,4686632,20,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T12076,Renaissance and Early Modern Studies,1202,History,12,Arts and Humanities,2,Social Sciences,208141,214935,43,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13394,"Ecology, Conservation, and Geographical Studies",2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,207988,176506,11,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11563,Indian and Buddhist Studies,1212,Religious studies,12,Arts and Humanities,2,Social Sciences,207879,195551,14,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12337,Italian Fascism and Post-war Society,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,207311,438362,223,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14339,Image Processing and 3D Reconstruction,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,207002,303610,34,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13807,Cultural Insights and Digital Impacts,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,206994,147181,42,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11365,Islamic Finance and Banking Studies,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,206671,758353,21,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13028,Literature and Culture Studies,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,206451,31397,52,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11312,Soil Moisture and Remote Sensing,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,205520,711849,18,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11594,Tree-ring climate responses,1902,Atmospheric Science,19,Earth and Planetary Sciences,3,Physical Sciences,205142,748544,12,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12430,Academic and Historical Perspectives in Psychology,3200,General Psychology,32,Psychology,2,Social Sciences,205018,1056974,0,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14191,Historical Art and Architecture Studies,1206,Conservation,12,Arts and Humanities,2,Social Sciences,204602,86757,5,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14149,Historical and Literary Analyses,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,204255,127138,52,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12289,Library Science and Administration,3309,Library and Information Sciences,33,Social Sciences,2,Social Sciences,204084,177084,1,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T10012,Genetic diversity and population structure,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,203493,2594923,39,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T13593,Historical and Archaeological Studies,1202,History,12,Arts and Humanities,2,Social Sciences,202554,239515,43,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10002,Advanced Chemical Physics Studies,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,202341,7770193,36,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T10522,Medical Imaging Techniques and Applications,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,201857,1666323,29,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T13130,Biological and pharmacological studies of plants,2736,Pharmacology,27,Medicine,4,Health Sciences,201712,132849,21,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T10595,Medieval Literature and History,1205,Classics,12,Arts and Humanities,2,Social Sciences,201570,672768,4,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10758,Cinema and Media Studies,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,201265,538339,78,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10230,Marine and fisheries research,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,200921,2407994,29,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T12959,Engineering and Materials Science Studies,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,200244,207358,78,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T10054,Parallel Computing and Optimization Techniques,1708,Hardware and Architecture,17,Computer Science,3,Physical Sciences,200064,2340293,7,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13398,Data Analysis with R,1702,Artificial Intelligence,17,Computer Science,3,Physical Sciences,199728,674676,76,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11016,Monoclonal and Polyclonal Antibodies Research,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,199645,4285751,29,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10133,Media Studies and Communication,3315,Communication,33,Social Sciences,2,Social Sciences,199296,919490,15,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T12977,Spanish Literature and Culture Studies,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,199281,94471,52,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T10302,Fish Ecology and Management Studies,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,198670,3299710,11,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10815,Parasite Biology and Host Interactions,2303,Ecology,23,Environmental Science,3,Physical Sciences,198389,1225391,32,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10152,Animal Nutrition and Physiology,1103,Animal Science and Zoology,11,Agricultural and Biological Sciences,1,Life Sciences,198231,2316010,7,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11050,Photorefractive and Nonlinear Optics,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,198096,706114,36,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11742,Economic Theory and Policy,2000,"General Economics, Econometrics and Finance",20,"Economics, Econometrics and Finance",2,Social Sciences,197429,1420403,11,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12764,Polish Historical and Cultural Studies,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,197363,107499,117,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14186,Healthcare Systems and Practices,3600,General Health Professions,36,Health Professions,4,Health Sciences,197363,116497,49,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12552,Fetal and Pediatric Neurological Disorders,2735,"Pediatrics, Perinatology and Child Health",27,Medicine,4,Health Sciences,196921,358520,19,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11027,Metabolism and Genetic Disorders,1308,Clinical Biochemistry,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,196408,2158446,3,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10765,Marine Biology and Ecology Research,1910,Oceanography,19,Earth and Planetary Sciences,3,Physical Sciences,195785,1525469,8,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11715,Education and Critical Thinking Development,3304,Education,33,Social Sciences,2,Social Sciences,195407,1595711,136,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10683,Mass Spectrometry Techniques and Applications,1607,Spectroscopy,16,Chemistry,3,Physical Sciences,195244,2907332,11,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11955,Urban and spatial planning,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,194695,63809,11,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11808,Superconducting Materials and Applications,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,194629,399157,71,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10182,Child and Adolescent Psychosocial and Emotional Development,3203,Clinical Psychology,32,Psychology,2,Social Sciences,194501,4978832,37,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10457,Education Pedagogy and Practices,3304,Education,33,Social Sciences,2,Social Sciences,194442,199121,136,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T13568,Wood and Agarwood Research,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,194010,72460,60,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10018,Advancements in Battery Materials,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,193919,6977962,116,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T10089,Avian ecology and behavior,2303,Ecology,23,Environmental Science,3,Physical Sciences,192708,2026382,32,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10715,Distributed and Parallel Computing Systems,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,192685,1219790,42,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T14468,Plant Ecology and Soil Science,2303,Ecology,23,Environmental Science,3,Physical Sciences,192489,238747,32,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11841,Nuclear Structure and Function,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,192210,902531,134,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13996,Diverse Musicological Studies,1210,Music,12,Arts and Humanities,2,Social Sciences,192043,218909,4,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11484,Adaptive optics and wavefront sensing,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,191526,365310,36,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11891,Big Data and Business Intelligence,1404,Management Information Systems,14,"Business, Management and Accounting",2,Social Sciences,190947,1261942,15,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T10759,Translation Studies and Practices,1203,Language and Linguistics,12,Arts and Humanities,2,Social Sciences,190857,561391,19,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10472,Semiconductor materials and devices,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,190449,2660597,116,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T11168,International Development and Aid,3303,Development,33,Social Sciences,2,Social Sciences,189616,1489272,7,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10503,Global Financial Crisis and Policies,2003,Finance,20,"Economics, Econometrics and Finance",2,Social Sciences,188595,1417479,15,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10572,Geophysical and Geoelectrical Methods,1908,Geophysics,19,Earth and Planetary Sciences,3,Physical Sciences,188567,902960,9,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10271,Seismic Imaging and Inversion Techniques,1908,Geophysics,19,Earth and Planetary Sciences,3,Physical Sciences,188495,1327652,9,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10406,Planetary Science and Exploration,3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,188026,1654812,20,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10236,Aquatic Ecosystems and Phytoplankton Dynamics,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,187939,1943371,10,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10019,Corporate Finance and Governance,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,187559,4231299,21,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T12532,Historical and Cultural Archaeology Studies,3314,Anthropology,33,Social Sciences,2,Social Sciences,187196,216907,24,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11203,Jewish and Middle Eastern Studies,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,186258,662827,223,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10110,earthquake and tectonic studies,1908,Geophysics,19,Earth and Planetary Sciences,3,Physical Sciences,186125,3503941,9,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10360,Fluid Dynamics and Turbulent Flows,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,186106,3030782,29,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T12925,Educational and Social Studies,3304,Education,33,Social Sciences,2,Social Sciences,185832,105155,136,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T10162,Online and Blended Learning,3304,Education,33,Social Sciences,2,Social Sciences,185802,1766492,136,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11796,Horticultural and Viticultural Research,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,185579,854600,89,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11410,Cultural Industries and Urban Development,3322,Urban Studies,33,Social Sciences,2,Social Sciences,184473,834389,18,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T14313,Health and Well-being Studies,3203,Clinical Psychology,32,Psychology,2,Social Sciences,183114,773901,37,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12648,Academic Writing and Publishing,1207,History and Philosophy of Science,12,Arts and Humanities,2,Social Sciences,182656,191141,18,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T10527,High-Energy Particle Collisions Research,3106,Nuclear and High Energy Physics,31,Physics and Astronomy,3,Physical Sciences,182545,1357577,12,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T14518,American Sports and Literature,1202,History,12,Arts and Humanities,2,Social Sciences,182278,89296,43,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12525,Australian History and Society,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,182120,528134,223,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14451,Historical and Religious Studies of Rome,1202,History,12,Arts and Humanities,2,Social Sciences,182021,272137,43,10,2024-01-23T15:27:22,2026-09-22T03:01:44
